product_id,product_name,ingredient_label,ingredient_kind,botanical_entry_id,matched_botanical_name,match_status,candidate_matches,resolution_needed
PROD-BR-00346,Banana — BRS Tropical — Extract / Concentrate,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00347,Banana — BRS Tropical — Fresh Produce,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00348,Banana — BRS Tropical — Frozen Pulp / Purée,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00349,Banana — BRS Tropical — Functional Beverage / RTD,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00350,Banana — BRS Tropical — Jam / Preserve,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00351,Banana — BRS Tropical — Juice / Nectar,Banana — BRS Tropical,Primary,BOT-BR-0041,Banana — BRS Tropical,matched_source_id,BOT-BR-0041:Banana — BRS Tropical,False
PROD-BR-00354,Banana — Maçã — Cordial / Syrup,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00355,Banana — Maçã — Extract / Concentrate,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00356,Banana — Maçã — Fresh Produce,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00357,Banana — Maçã — Frozen Pulp / Purée,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00358,Banana — Maçã — Functional Beverage / RTD,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00359,Banana — Maçã — Jam / Preserve,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00360,Banana — Maçã — Juice / Nectar,Banana — Maçã,Primary,BOT-BR-0042,Banana — Maçã,matched_source_id,BOT-BR-0042:Banana — Maçã,False
PROD-BR-00363,Banana — Nanica — Cordial / Syrup,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00364,Banana — Nanica — Extract / Concentrate,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00365,Banana — Nanica — Fresh Produce,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00366,Banana — Nanica — Frozen Pulp / Purée,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00367,Banana — Nanica — Functional Beverage / RTD,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00368,Banana — Nanica — Jam / Preserve,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00369,Banana — Nanica — Juice / Nectar,Banana — Nanica,Primary,BOT-BR-0043,Banana — Nanica,matched_source_id,BOT-BR-0043:Banana — Nanica,False
PROD-BR-00372,Banana — Nanicão — Cordial / Syrup,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00373,Banana — Nanicão — Extract / Concentrate,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00374,Banana — Nanicão — Fresh Produce,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00375,Banana — Nanicão — Frozen Pulp / Purée,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00376,Banana — Nanicão — Functional Beverage / RTD,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00377,Banana — Nanicão — Jam / Preserve,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00378,Banana — Nanicão — Juice / Nectar,Banana — Nanicão,Primary,BOT-BR-0044,Banana — Nanicão,matched_source_id,BOT-BR-0044:Banana — Nanicão,False
PROD-BR-00381,Banana — Pacovan — Cordial / Syrup,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00382,Banana — Pacovan — Extract / Concentrate,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00383,Banana — Pacovan — Fresh Produce,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00384,Banana — Pacovan — Frozen Pulp / Purée,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00385,Banana — Pacovan — Functional Beverage / RTD,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00386,Banana — Pacovan — Jam / Preserve,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00387,Banana — Pacovan — Juice / Nectar,Banana — Pacovan,Primary,BOT-BR-0045,Banana — Pacovan,matched_source_id,BOT-BR-0045:Banana — Pacovan,False
PROD-BR-00390,Banana — Prata-Anã — Cordial / Syrup,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00391,Banana — Prata-Anã — Extract / Concentrate,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00392,Banana — Prata-Anã — Fresh Produce,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00393,Banana — Prata-Anã — Frozen Pulp / Purée,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00394,Banana — Prata-Anã — Functional Beverage / RTD,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00395,Banana — Prata-Anã — Jam / Preserve,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00396,Banana — Prata-Anã — Juice / Nectar,Banana — Prata-Anã,Primary,BOT-BR-0046,Banana — Prata-Anã,matched_source_id,BOT-BR-0046:Banana — Prata-Anã,False
PROD-BR-00399,Banana — Terra — Cordial / Syrup,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00400,Banana — Terra — Extract / Concentrate,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00401,Banana — Terra — Fresh Produce,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00402,Banana — Terra — Frozen Pulp / Purée,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00403,Banana — Terra — Functional Beverage / RTD,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00404,Banana — Terra — Jam / Preserve,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00405,Banana — Terra — Juice / Nectar,Banana — Terra,Primary,BOT-BR-0047,Banana — Terra,matched_source_id,BOT-BR-0047:Banana — Terra,False
PROD-BR-00408,Bananeira — Cordial / Syrup,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00409,Bananeira — Extract / Concentrate,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00410,Bananeira — Fresh Produce,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00411,Bananeira — Frozen Pulp / Purée,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00412,Bananeira — Functional Beverage / RTD,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00413,Bananeira — Jam / Preserve,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00414,Bananeira — Juice / Nectar,Bananeira,Primary,BOT-BR-0048,Bananeira,matched_source_id,BOT-BR-0048:Bananeira,False
PROD-BR-00417,Barbatimão — Bitters / Tincture,Barbatimão,Primary,BOT-BR-0049,Barbatimão,matched_source_id,BOT-BR-0049:Barbatimão,False
PROD-BR-00418,Barbatimão — Dried Herb / Spice,Barbatimão,Primary,BOT-BR-0049,Barbatimão,matched_source_id,BOT-BR-0049:Barbatimão,False
PROD-BR-00419,Barbatimão — Extract / Concentrate,Barbatimão,Primary,BOT-BR-0049,Barbatimão,matched_source_id,BOT-BR-0049:Barbatimão,False
PROD-BR-00420,Barbatimão — Functional Beverage / RTD,Barbatimão,Primary,BOT-BR-0049,Barbatimão,matched_source_id,BOT-BR-0049:Barbatimão,False
PROD-BR-00421,Barbatimão — Tea / Tisane,Barbatimão,Primary,BOT-BR-0049,Barbatimão,matched_source_id,BOT-BR-0049:Barbatimão,False
PROD-BR-00422,Baru — Bitters / Tincture,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00423,Baru — Cordial / Syrup,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00424,Baru — Extract / Concentrate,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00425,Baru — Flour / Powder,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00426,Baru — Fresh Produce,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00427,Baru — Frozen Pulp / Purée,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00428,Baru — Functional Beverage / RTD,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00429,Baru — Jam / Preserve,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00430,Baru — Juice / Nectar,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00431,Baru — Oil / Cosmetic Ingredient,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00432,Baru — Snack / Nut,Baru,Primary,BOT-BR-0050,Baru,matched_source_id,BOT-BR-0050:Baru,False
PROD-BR-00433,Biribá — Cordial / Syrup,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00434,Biribá — Extract / Concentrate,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00435,Biribá — Fresh Produce,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00436,Biribá — Frozen Pulp / Purée,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00437,Biribá — Functional Beverage / RTD,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00438,Biribá — Jam / Preserve,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00439,Biribá — Juice / Nectar,Biribá,Primary,BOT-BR-0051,Biribá,matched_source_id,BOT-BR-0051:Biribá,False
PROD-BR-00442,Boldo-baiano — Aromatic Extract / Hydrosol,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00443,Boldo-baiano — Bitters / Tincture,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00444,Boldo-baiano — Cordial / Syrup,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00445,Boldo-baiano — Culinary Seasoning / Herb,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00446,Boldo-baiano — Dried Herb / Spice,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00447,Boldo-baiano — Extract / Concentrate,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00448,Boldo-baiano — Functional Beverage / RTD,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00450,Boldo-baiano — Tea / Tisane,Boldo-baiano,Primary,BOT-BR-0052,Boldo-baiano,matched_source_id,BOT-BR-0052:Boldo-baiano,False
PROD-BR-00451,Buriti — Cordial / Syrup,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00452,Buriti — Extract / Concentrate,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00453,Buriti — Fresh Produce,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00454,Buriti — Frozen Pulp / Purée,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00455,Buriti — Functional Beverage / RTD,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00456,Buriti — Jam / Preserve,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00457,Buriti — Juice / Nectar,Buriti,Primary,BOT-BR-0053,Buriti,matched_source_id,BOT-BR-0053:Buriti,False
PROD-BR-00460,Cacau — Cordial / Syrup,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00461,Cacau — Extract / Concentrate,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00462,Cacau — Fresh Produce,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00463,Cacau — Frozen Pulp / Purée,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00464,Cacau — Functional Beverage / RTD,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00465,Cacau — Jam / Preserve,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00466,Cacau — Juice / Nectar,Cacau,Primary,BOT-BR-0054,Cacau,matched_source_id,BOT-BR-0054:Cacau,False
PROD-BR-00469,Café arábica — Bitters / Tincture,Café arábica,Primary,BOT-BR-0055,Café arábica,matched_source_id,BOT-BR-0055:Café arábica,False
PROD-BR-00470,Café arábica — Dried Herb / Spice,Café arábica,Primary,BOT-BR-0055,Café arábica,matched_source_id,BOT-BR-0055:Café arábica,False
PROD-BR-00471,Café arábica — Extract / Concentrate,Café arábica,Primary,BOT-BR-0055,Café arábica,matched_source_id,BOT-BR-0055:Café arábica,False
PROD-BR-00472,Café arábica — Functional Beverage / RTD,Café arábica,Primary,BOT-BR-0055,Café arábica,matched_source_id,BOT-BR-0055:Café arábica,False
PROD-BR-00473,Café arábica — Roasted Beverage,Café arábica,Primary,BOT-BR-0055,Café arábica,matched_source_id,BOT-BR-0055:Café arábica,False
PROD-BR-00474,Café arábica — Acaiá Cerrado MG-1474 — Bitters / Tincture,Café arábica — Acaiá Cerrado MG-1474,Primary,BOT-BR-0056,Café arábica — Acaiá Cerrado MG-1474,matched_source_id,BOT-BR-0056:Café arábica — Acaiá Cerrado MG-1474,False
PROD-BR-00475,Café arábica — Acaiá Cerrado MG-1474 — Dried Herb / Spice,Café arábica — Acaiá Cerrado MG-1474,Primary,BOT-BR-0056,Café arábica — Acaiá Cerrado MG-1474,matched_source_id,BOT-BR-0056:Café arábica — Acaiá Cerrado MG-1474,False
PROD-BR-00476,Café arábica — Acaiá Cerrado MG-1474 — Extract / Concentrate,Café arábica — Acaiá Cerrado MG-1474,Primary,BOT-BR-0056,Café arábica — Acaiá Cerrado MG-1474,matched_source_id,BOT-BR-0056:Café arábica — Acaiá Cerrado MG-1474,False
PROD-BR-00477,Café arábica — Acaiá Cerrado MG-1474 — Functional Beverage / RTD,Café arábica — Acaiá Cerrado MG-1474,Primary,BOT-BR-0056,Café arábica — Acaiá Cerrado MG-1474,matched_source_id,BOT-BR-0056:Café arábica — Acaiá Cerrado MG-1474,False
PROD-BR-00478,Café arábica — Acaiá Cerrado MG-1474 — Roasted Beverage,Café arábica — Acaiá Cerrado MG-1474,Primary,BOT-BR-0056,Café arábica — Acaiá Cerrado MG-1474,matched_source_id,BOT-BR-0056:Café arábica — Acaiá Cerrado MG-1474,False
PROD-BR-00479,Café arábica — Acauã — Bitters / Tincture,Café arábica — Acauã,Primary,BOT-BR-0057,Café arábica — Acauã,matched_source_id,BOT-BR-0057:Café arábica — Acauã,False
PROD-BR-00480,Café arábica — Acauã — Dried Herb / Spice,Café arábica — Acauã,Primary,BOT-BR-0057,Café arábica — Acauã,matched_source_id,BOT-BR-0057:Café arábica — Acauã,False
PROD-BR-00481,Café arábica — Acauã — Extract / Concentrate,Café arábica — Acauã,Primary,BOT-BR-0057,Café arábica — Acauã,matched_source_id,BOT-BR-0057:Café arábica — Acauã,False
PROD-BR-00482,Café arábica — Acauã — Functional Beverage / RTD,Café arábica — Acauã,Primary,BOT-BR-0057,Café arábica — Acauã,matched_source_id,BOT-BR-0057:Café arábica — Acauã,False
PROD-BR-00483,Café arábica — Acauã — Roasted Beverage,Café arábica — Acauã,Primary,BOT-BR-0057,Café arábica — Acauã,matched_source_id,BOT-BR-0057:Café arábica — Acauã,False
PROD-BR-00484,Café arábica — Arara — Bitters / Tincture,Café arábica — Arara,Primary,BOT-BR-0058,Café arábica — Arara,matched_source_id,BOT-BR-0058:Café arábica — Arara,False
PROD-BR-00485,Café arábica — Arara — Dried Herb / Spice,Café arábica — Arara,Primary,BOT-BR-0058,Café arábica — Arara,matched_source_id,BOT-BR-0058:Café arábica — Arara,False
PROD-BR-00486,Café arábica — Arara — Extract / Concentrate,Café arábica — Arara,Primary,BOT-BR-0058,Café arábica — Arara,matched_source_id,BOT-BR-0058:Café arábica — Arara,False
PROD-BR-00487,Café arábica — Arara — Functional Beverage / RTD,Café arábica — Arara,Primary,BOT-BR-0058,Café arábica — Arara,matched_source_id,BOT-BR-0058:Café arábica — Arara,False
PROD-BR-00488,Café arábica — Arara — Roasted Beverage,Café arábica — Arara,Primary,BOT-BR-0058,Café arábica — Arara,matched_source_id,BOT-BR-0058:Café arábica — Arara,False
PROD-BR-00489,Café arábica — Araraçu — Bitters / Tincture,Café arábica — Araraçu,Primary,BOT-BR-0059,Café arábica — Araraçu,matched_source_id,BOT-BR-0059:Café arábica — Araraçu,False
PROD-BR-00490,Café arábica — Araraçu — Dried Herb / Spice,Café arábica — Araraçu,Primary,BOT-BR-0059,Café arábica — Araraçu,matched_source_id,BOT-BR-0059:Café arábica — Araraçu,False
PROD-BR-00491,Café arábica — Araraçu — Extract / Concentrate,Café arábica — Araraçu,Primary,BOT-BR-0059,Café arábica — Araraçu,matched_source_id,BOT-BR-0059:Café arábica — Araraçu,False
PROD-BR-00492,Café arábica — Araraçu — Functional Beverage / RTD,Café arábica — Araraçu,Primary,BOT-BR-0059,Café arábica — Araraçu,matched_source_id,BOT-BR-0059:Café arábica — Araraçu,False
PROD-BR-00493,Café arábica — Araraçu — Roasted Beverage,Café arábica — Araraçu,Primary,BOT-BR-0059,Café arábica — Araraçu,matched_source_id,BOT-BR-0059:Café arábica — Araraçu,False
PROD-BR-00494,Café arábica — Bourbon Amarelo — Bitters / Tincture,Café arábica — Bourbon Amarelo,Primary,BOT-BR-0060,Café arábica — Bourbon Amarelo,matched_source_id,BOT-BR-0060:Café arábica — Bourbon Amarelo,False
PROD-BR-00495,Café arábica — Bourbon Amarelo — Dried Herb / Spice,Café arábica — Bourbon Amarelo,Primary,BOT-BR-0060,Café arábica — Bourbon Amarelo,matched_source_id,BOT-BR-0060:Café arábica — Bourbon Amarelo,False
PROD-BR-00496,Café arábica — Bourbon Amarelo — Extract / Concentrate,Café arábica — Bourbon Amarelo,Primary,BOT-BR-0060,Café arábica — Bourbon Amarelo,matched_source_id,BOT-BR-0060:Café arábica — Bourbon Amarelo,False
PROD-BR-00497,Café arábica — Bourbon Amarelo — Functional Beverage / RTD,Café arábica — Bourbon Amarelo,Primary,BOT-BR-0060,Café arábica — Bourbon Amarelo,matched_source_id,BOT-BR-0060:Café arábica — Bourbon Amarelo,False
PROD-BR-00498,Café arábica — Bourbon Amarelo — Roasted Beverage,Café arábica — Bourbon Amarelo,Primary,BOT-BR-0060,Café arábica — Bourbon Amarelo,matched_source_id,BOT-BR-0060:Café arábica — Bourbon Amarelo,False
PROD-BR-00499,Café arábica — Catiguá MG2 — Bitters / Tincture,Café arábica — Catiguá MG2,Primary,BOT-BR-0061,Café arábica — Catiguá MG2,matched_source_id,BOT-BR-0061:Café arábica — Catiguá MG2,False
PROD-BR-00500,Café arábica — Catiguá MG2 — Dried Herb / Spice,Café arábica — Catiguá MG2,Primary,BOT-BR-0061,Café arábica — Catiguá MG2,matched_source_id,BOT-BR-0061:Café arábica — Catiguá MG2,False
PROD-BR-00501,Café arábica — Catiguá MG2 — Extract / Concentrate,Café arábica — Catiguá MG2,Primary,BOT-BR-0061,Café arábica — Catiguá MG2,matched_source_id,BOT-BR-0061:Café arábica — Catiguá MG2,False
PROD-BR-00502,Café arábica — Catiguá MG2 — Functional Beverage / RTD,Café arábica — Catiguá MG2,Primary,BOT-BR-0061,Café arábica — Catiguá MG2,matched_source_id,BOT-BR-0061:Café arábica — Catiguá MG2,False
PROD-BR-00503,Café arábica — Catiguá MG2 — Roasted Beverage,Café arábica — Catiguá MG2,Primary,BOT-BR-0061,Café arábica — Catiguá MG2,matched_source_id,BOT-BR-0061:Café arábica — Catiguá MG2,False
PROD-BR-00504,Café arábica — Catuaí Amarelo — Bitters / Tincture,Café arábica — Catuaí Amarelo,Primary,BOT-BR-0062,Café arábica — Catuaí Amarelo,matched_source_id,BOT-BR-0062:Café arábica — Catuaí Amarelo,False
PROD-BR-00505,Café arábica — Catuaí Amarelo — Dried Herb / Spice,Café arábica — Catuaí Amarelo,Primary,BOT-BR-0062,Café arábica — Catuaí Amarelo,matched_source_id,BOT-BR-0062:Café arábica — Catuaí Amarelo,False
PROD-BR-00506,Café arábica — Catuaí Amarelo — Extract / Concentrate,Café arábica — Catuaí Amarelo,Primary,BOT-BR-0062,Café arábica — Catuaí Amarelo,matched_source_id,BOT-BR-0062:Café arábica — Catuaí Amarelo,False
PROD-BR-00507,Café arábica — Catuaí Amarelo — Functional Beverage / RTD,Café arábica — Catuaí Amarelo,Primary,BOT-BR-0062,Café arábica — Catuaí Amarelo,matched_source_id,BOT-BR-0062:Café arábica — Catuaí Amarelo,False
PROD-BR-00508,Café arábica — Catuaí Amarelo — Roasted Beverage,Café arábica — Catuaí Amarelo,Primary,BOT-BR-0062,Café arábica — Catuaí Amarelo,matched_source_id,BOT-BR-0062:Café arábica — Catuaí Amarelo,False
PROD-BR-00509,Café arábica — Catuaí Vermelho — Bitters / Tincture,Café arábica — Catuaí Vermelho,Primary,BOT-BR-0063,Café arábica — Catuaí Vermelho,matched_source_id,BOT-BR-0063:Café arábica — Catuaí Vermelho,False
PROD-BR-00510,Café arábica — Catuaí Vermelho — Dried Herb / Spice,Café arábica — Catuaí Vermelho,Primary,BOT-BR-0063,Café arábica — Catuaí Vermelho,matched_source_id,BOT-BR-0063:Café arábica — Catuaí Vermelho,False
PROD-BR-00511,Café arábica — Catuaí Vermelho — Extract / Concentrate,Café arábica — Catuaí Vermelho,Primary,BOT-BR-0063,Café arábica — Catuaí Vermelho,matched_source_id,BOT-BR-0063:Café arábica — Catuaí Vermelho,False
PROD-BR-00512,Café arábica — Catuaí Vermelho — Functional Beverage / RTD,Café arábica — Catuaí Vermelho,Primary,BOT-BR-0063,Café arábica — Catuaí Vermelho,matched_source_id,BOT-BR-0063:Café arábica — Catuaí Vermelho,False
PROD-BR-00513,Café arábica — Catuaí Vermelho — Roasted Beverage,Café arábica — Catuaí Vermelho,Primary,BOT-BR-0063,Café arábica — Catuaí Vermelho,matched_source_id,BOT-BR-0063:Café arábica — Catuaí Vermelho,False
PROD-BR-00514,Café arábica — Catucaí 785-15 — Bitters / Tincture,Café arábica — Catucaí 785-15,Primary,BOT-BR-0064,Café arábica — Catucaí 785-15,matched_source_id,BOT-BR-0064:Café arábica — Catucaí 785-15,False
PROD-BR-00515,Café arábica — Catucaí 785-15 — Dried Herb / Spice,Café arábica — Catucaí 785-15,Primary,BOT-BR-0064,Café arábica — Catucaí 785-15,matched_source_id,BOT-BR-0064:Café arábica — Catucaí 785-15,False
PROD-BR-00516,Café arábica — Catucaí 785-15 — Extract / Concentrate,Café arábica — Catucaí 785-15,Primary,BOT-BR-0064,Café arábica — Catucaí 785-15,matched_source_id,BOT-BR-0064:Café arábica — Catucaí 785-15,False
PROD-BR-00517,Café arábica — Catucaí 785-15 — Functional Beverage / RTD,Café arábica — Catucaí 785-15,Primary,BOT-BR-0064,Café arábica — Catucaí 785-15,matched_source_id,BOT-BR-0064:Café arábica — Catucaí 785-15,False
