product_path_id,botanical_entry_id,product_family_tags,product_angle_notes,kombucha_1f_friendly,bitters_friendly,cordial_friendly,tea_friendly,fresh_produce_friendly,preserve_friendly,cosmetic_friendly,edible_flower_friendly,cut_flower_friendly,medicinal_flower_friendly,petal_flavour_friendly,dried_floral_friendly,source_table,source_row
BPP-BOT-BR-0402,BOT-BR-0402,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16968
BPP-BOT-BR-0403,BOT-BR-0403,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,109875
BPP-BOT-BR-0404,BOT-BR-0404,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7012
BPP-BOT-BR-0405,BOT-BR-0405,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1518
BPP-BOT-BR-0406,BOT-BR-0406,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1520
BPP-BOT-BR-0407,BOT-BR-0407,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1521
BPP-BOT-BR-0408,BOT-BR-0408,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13999
BPP-BOT-BR-0409,BOT-BR-0409,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,21886
BPP-BOT-BR-0410,BOT-BR-0410,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,4592
BPP-BOT-BR-0411,BOT-BR-0411,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,116408
BPP-BOT-BR-0412,BOT-BR-0412,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,113356
BPP-BOT-BR-0413,BOT-BR-0413,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,113406
BPP-BOT-BR-0414,BOT-BR-0414,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,3956
BPP-BOT-BR-0415,BOT-BR-0415,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,112049
BPP-BOT-BR-0416,BOT-BR-0416,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104150
BPP-BOT-BR-0417,BOT-BR-0417,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104151
BPP-BOT-BR-0418,BOT-BR-0418,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7481
BPP-BOT-BR-0419,BOT-BR-0419,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,15716
BPP-BOT-BR-0420,BOT-BR-0420,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,4317
BPP-BOT-BR-0421,BOT-BR-0421,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,25890
BPP-BOT-BR-0422,BOT-BR-0422,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,10914
BPP-BOT-BR-0423,BOT-BR-0423,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,9997
BPP-BOT-BR-0424,BOT-BR-0424,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,777
BPP-BOT-BR-0425,BOT-BR-0425,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16552
BPP-BOT-BR-0426,BOT-BR-0426,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,112106
BPP-BOT-BR-0427,BOT-BR-0427,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22000
BPP-BOT-BR-0428,BOT-BR-0428,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16792
BPP-BOT-BR-0429,BOT-BR-0429,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16806
BPP-BOT-BR-0430,BOT-BR-0430,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,34695
BPP-BOT-BR-0431,BOT-BR-0431,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16814
BPP-BOT-BR-0432,BOT-BR-0432,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,786
BPP-BOT-BR-0433,BOT-BR-0433,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,84110
BPP-BOT-BR-0434,BOT-BR-0434,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,1549
BPP-BOT-BR-0435,BOT-BR-0435,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,5334
BPP-BOT-BR-0436,BOT-BR-0436,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,282018
BPP-BOT-BR-0437,BOT-BR-0437,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83214
BPP-BOT-BR-0438,BOT-BR-0438,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83216
BPP-BOT-BR-0439,BOT-BR-0439,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,100934
BPP-BOT-BR-0440,BOT-BR-0440,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18665
BPP-BOT-BR-0441,BOT-BR-0441,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,100939
BPP-BOT-BR-0442,BOT-BR-0442,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82049
BPP-BOT-BR-0443,BOT-BR-0443,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7025
BPP-BOT-BR-0444,BOT-BR-0444,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7027
BPP-BOT-BR-0445,BOT-BR-0445,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16991
BPP-BOT-BR-0446,BOT-BR-0446,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16996
BPP-BOT-BR-0447,BOT-BR-0447,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,28398
BPP-BOT-BR-0448,BOT-BR-0448,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82062
BPP-BOT-BR-0449,BOT-BR-0449,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7050
BPP-BOT-BR-0450,BOT-BR-0450,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17004
BPP-BOT-BR-0451,BOT-BR-0451,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,126002
BPP-BOT-BR-0452,BOT-BR-0452,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7069
BPP-BOT-BR-0453,BOT-BR-0453,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,26071
BPP-BOT-BR-0454,BOT-BR-0454,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,24476
BPP-BOT-BR-0455,BOT-BR-0455,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,114113
BPP-BOT-BR-0456,BOT-BR-0456,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,114141
BPP-BOT-BR-0457,BOT-BR-0457,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22713
BPP-BOT-BR-0458,BOT-BR-0458,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,22581
BPP-BOT-BR-0459,BOT-BR-0459,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6878
BPP-BOT-BR-0460,BOT-BR-0460,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,8783
BPP-BOT-BR-0461,BOT-BR-0461,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,125173
BPP-BOT-BR-0462,BOT-BR-0462,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6912
BPP-BOT-BR-0463,BOT-BR-0463,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,9542
BPP-BOT-BR-0464,BOT-BR-0464,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,9598
BPP-BOT-BR-0465,BOT-BR-0465,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17344
BPP-BOT-BR-0466,BOT-BR-0466,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;wetland_filter;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17909
BPP-BOT-BR-0467,BOT-BR-0467,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101101
BPP-BOT-BR-0468,BOT-BR-0468,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,8034
BPP-BOT-BR-0469,BOT-BR-0469,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,282022
BPP-BOT-BR-0470,BOT-BR-0470,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,6635
BPP-BOT-BR-0471,BOT-BR-0471,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,5553
BPP-BOT-BR-0472,BOT-BR-0472,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,16459
BPP-BOT-BR-0473,BOT-BR-0473,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,105261
BPP-BOT-BR-0474,BOT-BR-0474,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101124
BPP-BOT-BR-0475,BOT-BR-0475,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101125
BPP-BOT-BR-0476,BOT-BR-0476,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,44540
BPP-BOT-BR-0477,BOT-BR-0477,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,29758
BPP-BOT-BR-0478,BOT-BR-0478,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101136
BPP-BOT-BR-0479,BOT-BR-0479,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101137
BPP-BOT-BR-0480,BOT-BR-0480,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,29765
BPP-BOT-BR-0481,BOT-BR-0481,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,126210
BPP-BOT-BR-0482,BOT-BR-0482,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101142
BPP-BOT-BR-0483,BOT-BR-0483,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18729
BPP-BOT-BR-0484,BOT-BR-0484,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101149
BPP-BOT-BR-0485,BOT-BR-0485,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18735
BPP-BOT-BR-0486,BOT-BR-0486,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,101151
BPP-BOT-BR-0487,BOT-BR-0487,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83329
BPP-BOT-BR-0488,BOT-BR-0488,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83352
BPP-BOT-BR-0489,BOT-BR-0489,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,39445
BPP-BOT-BR-0490,BOT-BR-0490,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,24786
BPP-BOT-BR-0491,BOT-BR-0491,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,20908
BPP-BOT-BR-0492,BOT-BR-0492,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,32720
BPP-BOT-BR-0493,BOT-BR-0493,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,20909
BPP-BOT-BR-0494,BOT-BR-0494,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,103420
BPP-BOT-BR-0495,BOT-BR-0495,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,28467
BPP-BOT-BR-0496,BOT-BR-0496,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,82147
BPP-BOT-BR-0497,BOT-BR-0497,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,103453
BPP-BOT-BR-0498,BOT-BR-0498,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,13324
BPP-BOT-BR-0499,BOT-BR-0499,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,7102
BPP-BOT-BR-0500,BOT-BR-0500,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,105624
BPP-BOT-BR-0501,BOT-BR-0501,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,30199
BPP-BOT-BR-0502,BOT-BR-0502,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,21012
BPP-BOT-BR-0503,BOT-BR-0503,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18764
BPP-BOT-BR-0504,BOT-BR-0504,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,31069
BPP-BOT-BR-0505,BOT-BR-0505,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18770
BPP-BOT-BR-0506,BOT-BR-0506,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18776
BPP-BOT-BR-0507,BOT-BR-0507,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,100944
BPP-BOT-BR-0508,BOT-BR-0508,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18784
BPP-BOT-BR-0509,BOT-BR-0509,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83410
BPP-BOT-BR-0510,BOT-BR-0510,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104127
BPP-BOT-BR-0511,BOT-BR-0511,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104131
BPP-BOT-BR-0512,BOT-BR-0512,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104128
BPP-BOT-BR-0513,BOT-BR-0513,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18810
BPP-BOT-BR-0514,BOT-BR-0514,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,100958
BPP-BOT-BR-0515,BOT-BR-0515,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,31198
BPP-BOT-BR-0516,BOT-BR-0516,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18821
BPP-BOT-BR-0517,BOT-BR-0517,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,105631
BPP-BOT-BR-0518,BOT-BR-0518,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18840
BPP-BOT-BR-0519,BOT-BR-0519,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,31280
BPP-BOT-BR-0520,BOT-BR-0520,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,18853
BPP-BOT-BR-0521,BOT-BR-0521,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83450
BPP-BOT-BR-0522,BOT-BR-0522,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,100980
BPP-BOT-BR-0523,BOT-BR-0523,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,83464
BPP-BOT-BR-0524,BOT-BR-0524,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,23093
BPP-BOT-BR-0525,BOT-BR-0525,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,104135
BPP-BOT-BR-0526,BOT-BR-0526,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: leafy_green;xeric_support,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,10920
BPP-BOT-BR-0527,BOT-BR-0527,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,10073
BPP-BOT-BR-0528,BOT-BR-0528,Fresh Produce,Derived from normalized roles for Atlantic Forest scale-up: fruit_producer;climber,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,17098
BPP-BOT-BR-0529,BOT-BR-0529,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,281918
BPP-BOT-BR-0530,BOT-BR-0530,review_needed_for_atlantic_product_mapping,Atlantic focus pack provided no explicit product-use fields for this row; retain for later product mapping.,,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,15633
